Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17
10.5	-0.53939933	-0.056222229	-0.026191875	-0.014296298	-0.0044374791	0.0032093979	0.041342455	0.0096539822	-0.069444567	-0.030315288	0.0029703841	0.00041709055	0.31046631	-3.1846226e-05	-0.011512583	-0.026503406	-7.5145525e-07	-3.7255573e-08
10.6	-0.61033758	-0.073142614	-0.033549985	-0.018558249	-0.0072036848	0.001328945	0.040027127	0.0087283309	-0.069984671	-0.030521568	0.0029001008	0.00038704932	0.31045572	-3.5661614e-05	-0.011513654	-0.02650363	-7.9303699e-07	-3.8944647e-08
10.7	-0.68336421	-0.090846299	-0.041168671	-0.022944212	-0.01004617	-0.00060673965	0.038668958	0.0077713268	-0.070544588	-0.030739369	0.0028241759	0.00035491981	0.3104446	-3.9509515e-05	-0.01151472	-0.026503867	-8.4463447e-07	-4.1877495e-08
10.8	-0.75821781	-0.1093281	-0.049043822	-0.027449589	-0.012961224	-0.002595005	0.03726965	0.0067842159	-0.07112356	-0.030968294	0.0027426749	0.00032100992	0.31043322	-4.3245803e-05	-0.011515706	-0.02650407	-8.7725505e-07	-4.2252275e-08
10.9	-0.83461328	-0.12859873	-0.057172047	-0.032069226	-0.015944848	-0.0046329894	0.035831318	0.0057684444	-0.071720757	-0.031207868	0.0026563756	0.00028592424	0.31042193	-4.6671867e-05	-0.011516501	-0.026504199	-8.9241077e-07	-4.2916936e-08
11	-0.91234721	-0.14865886	-0.065552684	-0.036801937	-0.018995161	-0.006719035	0.034355159	0.0047247712	-0.072335829	-0.031458029	0.0025656337	0.00024996374	0.31041088	-4.9775897e-05	-0.011517157	-0.026504301	-9.0885299e-07	-4.3720659e-08
11.1	-0.99123081	-0.16951929	-0.074185417	-0.041645384	-0.022110769	-0.0088523493	0.032841648	0.0036538702	-0.072968571	-0.031718808	0.0024704057	0.00021327026	0.3104001	-5.2625365e-05	-0.011517741	-0.026504403	-9.294593e-07	-4.4746709e-08
11.2	-1.0710717	-0.19118906	-0.083074823	-0.046601089	-0.025291548	-0.011032969	0.031290706	0.0025553713	-0.073619326	-0.031990541	0.0023705978	0.00017575102	0.31038942	-5.537522e-05	-0.011518347	-0.026504537	-9.6184043e-07	-4.6521295e-08
11.3	-1.1517166	-0.21367776	-0.09222481	-0.051670853	-0.02853929	-0.013261756	0.029701645	0.0014288153	-0.074288814	-0.032273912	0.0022658571	0.00013717868	0.31037862	-5.8206054e-05	-0.011519061	-0.026504722	-1.007424e-06	-4.8791421e-08
11.4	-1.2329488	-0.23699159	-0.10164071	-0.056856318	-0.031854007	-0.015539097	0.028074329	0.00027407725	-0.07497739	-0.03256938	0.0021559883	9.7408987e-05	0.31036758	-6.119448e-05	-0.011519887	-0.026504939	-1.0564463e-06	-5.1109582e-08
11.5	-1.3145723	-0.2610354	-0.11128941	-0.062142404	-0.035227049	-0.01785856	0.026413353	-0.00090561053	-0.075690324	-0.032905058	0.0020085591	5.4030489e-05	0.31036542	-5.7331128e-05	-0.01151722	-0.026503879	-7.4334786e-07	-3.3357043e-08
11.6	-1.3962994	-0.28595153	-0.12122449	-0.067551929	-0.038671195	-0.020229376	0.024711748	-0.0021144959	-0.076427422	-0.033276824	0.0018293385	1.0482848e-05	0.31037183	-4.8198216e-05	-0.011512591	-0.026502392	-3.7443701e-07	-1.3696809e-08
11.7	-1.4778464	-0.31166732	-0.13142016	-0.073073572	-0.042180601	-0.022648553	0.022970473	-0.0033527534	-0.077179253	-0.033650702	0.0016531402	-3.1891756e-05	0.31037584	-4.2915784e-05	-0.011511	-0.02650236	-4.9878998e-07	-2.4710756e-08
11.8	-1.5588138	-0.33831883	-0.14192935	-0.078730877	-0.045767387	-0.025122921	0.021185259	-0.0046242832	-0.077945053	-0.03400667	0.0015037018	-7.4353027e-05	0.31037029	-4.4365427e-05	-0.011512269	-0.026502967	-6.5994839e-07	-3.202247e-08
11.9	-1.6390428	-0.36578989	-0.15273615	-0.084518886	-0.049431151	-0.027652691	0.019357482	-0.0059262169	-0.078729819	-0.034372291	0.0013516125	-0.0001170077	0.31036404	-4.6324684e-05	-0.011513411	-0.026503319	-7.1753854e-07	-3.3909343e-08
12	-1.7180934	-0.39409771	-0.16383248	-0.090434706	-0.053169606	-0.030237885	0.017484632	-0.0072608501	-0.079535127	-0.034748389	0.0011967349	-0.00016006564	0.31035691	-4.872437e-05	-0.011514451	-0.02650357	-7.6046014e-07	-3.5644119e-08
12.1	-1.7959398	-0.42323955	-0.17522675	-0.096481525	-0.056982906	-0.032876766	0.015568303	-0.0086286302	-0.080362423	-0.035135983	0.0010386241	-0.00020368596	0.31034908	-5.1363388e-05	-0.011515408	-0.026503779	-7.9895393e-07	-3.7336209e-08
12.2	-1.8723536	-0.45319801	-0.18692134	-0.10266175	-0.060873376	-0.035570868	0.013608869	-0.010028546	-0.081211976	-0.035536215	0.00087673966	-0.00024813668	0.31034056	-5.4188295e-05	-0.011516335	-0.026503998	-8.5072384e-07	-4.0559582e-08
12.3	-1.9470159	-0.48398737	-0.19892471	-0.10897988	-0.064844352	-0.038322835	0.011604154	-0.011461505	-0.082084142	-0.035949514	0.00071080418	-0.00029315915	0.31033184	-5.6669211e-05	-0.011516828	-0.026503946	-7.6234483e-07	-2.9681221e-08
12.4	-2.0195648	-0.51578015	-0.21122106	-0.11542988	-0.068892083	-0.04113011	0.0095553941	-0.012927548	-0.082979122	-0.036375227	0.00054082258	-0.00033965963	0.31032219	-5.9678039e-05	-0.011517789	-0.026504286	-9.2216131e-07	-4.5404379e-08
12.5	-2.0896402	-0.54810618	-0.22387381	-0.12204623	-0.073038967	-0.044009107	0.0074507908	-0.014437048	-0.083908807	-0.036812548	0.00037075866	-0.0004016225	0.31029858	-7.0738152e-05	-0.011522726	-0.026506078	-1.4544182e-06	-7.7352558e-08
12.6	-2.1571497	-0.58073339	-0.23685581	-0.12881426	-0.077274983	-0.046951384	0.0052973256	-0.015982798	-0.084867615	-0.037270671	0.00019089649	-0.00046743166	0.31027339	-8.2142101e-05	-0.011527399	-0.026507476	-1.74255e-06	-8.6181833e-08
12.7	-2.2217784	-0.61439931	-0.25015877	-0.13573537	-0.081603	-0.049958183	0.0030942208	-0.017565486	-0.085856164	-0.037750625	5.7689422e-07	-0.00053745137	0.31024663	-9.374767e-05	-0.011531702	-0.026508552	-1.9248363e-06	-9.269605e-08
12.8	-2.2832647	-0.64875796	-0.26377913	-0.14280675	-0.08602211	-0.053031511	0.00083970641	-0.019185831	-0.086875574	-0.038253326	-0.00020074149	-0.00061187696	0.31021846	-0.00010536498	-0.011535616	-0.026509424	-2.0731326e-06	-9.8824414e-08
12.9	-2.3413816	-0.68373315	-0.2777242	-0.15003322	-0.090532495	-0.056170977	-0.0014672777	-0.020845466	-0.087927346	-0.038779718	-0.00041351032	-0.00069084972	0.31018898	-0.00011692517	-0.011539223	-0.026510192	-2.2141722e-06	-1.0533662e-07
13	-2.3958448	-0.71928999	-0.29200214	-0.15742484	-0.095145274	-0.059381404	-0.0038281269	-0.022546602	-0.08901378	-0.039331535	-0.00063877979	-0.00077482344	0.3101581	-0.00012854091	-0.01154271	-0.026510957	-2.369721e-06	-1.1245358e-07
13.1	-2.4463455	-0.7553878	-0.30661557	-0.1649803	-0.099863133	-0.062667048	-0.0062455496	-0.02428976	-0.090136232	-0.039909989	-0.00087710526	-0.00086396716	0.31012578	-0.00014026173	-0.011546123	-0.026511716	-2.5223863e-06	-1.1924545e-07
13.2	-2.4925634	-0.79198244	-0.32156411	-0.17270404	-0.10468803	-0.06602856	-0.0087222093	-0.026076786	-0.091295288	-0.040516	-0.0011290199	-0.00095829502	0.31009216	-0.00015204244	-0.01154948	-0.026512462	-2.6714073e-06	-1.2581752e-07
13.3	-2.5345746	-0.82902305	-0.33684925	-0.18059944	-0.10962056	-0.069468235	-0.011259324	-0.027909608	-0.092492224	-0.041149839	-0.0013948968	-0.0010578154	0.31005738	-0.00016383972	-0.011552775	-0.026513194	-2.8179807e-06	-1.3249343e-07
13.4	-2.5718988	-0.8664543	-0.3524712	-0.18867477	-0.11466235	-0.072988182	-0.013858535	-0.029789367	-0.093729337	-0.04181219	-0.0016746978	-0.0011625171	0.31002149	-0.00017566194	-0.011556035	-0.026513924	-2.9659174e-06	-1.3910696e-07
13.5	-2.6044362	-0.90421103	-0.3684302	-0.196938	-0.11981846	-0.076592153	-0.016522051	-0.031718585	-0.095008731	-0.04250522	-0.0019690616	-0.0012725057	0.30998436	-0.00018767195	-0.011559373	-0.026514698	-3.1316577e-06	-1.4712963e-07
13.6	-2.6317066	-0.94223383	-0.38472733	-0.20539479	-0.12509334	-0.080283883	-0.019251987	-0.033699727	-0.096332519	-0.043230563	-0.0022791965	-0.0013879349	0.30994596	-0.0001999925	-0.011562857	-0.026515528	-3.3083875e-06	-1.5514924e-07
13.7	-2.6540085	-0.9804447	-0.40135656	-0.21404693	-0.13048964	-0.084064774	-0.022049891	-0.0357343	-0.097701826	-0.043989109	-0.0026056709	-0.0015091475	0.30990634	-0.00021255597	-0.011566427	-0.026516371	-3.4814228e-06	-1.6276649e-07
13.8	-2.6713464	-1.0187641	-0.41831844	-0.22289564	-0.1360097	-0.087936367	-0.024917391	-0.037823621	-0.099117829	-0.04478162	-0.0029487548	-0.0016360954	0.30986547	-0.00022534791	-0.011570024	-0.026517204	-3.6498379e-06	-1.7028695e-07
13.9	-2.6835676	-1.0571115	-0.43560556	-0.23194065	-0.14165489	-0.091900009	-0.027855796	-0.03996891	-0.10058167	-0.045608457	-0.003308558	-0.0017686475	0.30982345	-0.000238309	-0.011573631	-0.026518028	-3.8152636e-06	-1.7765333e-07
14	-2.6904342	-1.0954153	-0.45321226	-0.24118402	-0.14742902	-0.095958035	-0.030867477	-0.042171899	-0.10209492	-0.046471008	-0.0036854306	-0.0019069157	0.30978021	-0.00025151496	-0.011577308	-0.026518881	-3.9945495e-06	-1.8632762e-07
14.1	-2.6920256	-1.133599	-0.47114438	-0.25063191	-0.15334015	-0.10011627	-0.03395655	-0.044435632	-0.10366046	-0.047370963	-0.0040805117	-0.0020513772	0.3097354	-0.00026523334	-0.01158122	-0.026519829	-4.2027465e-06	-1.9605744e-07
14.2	-2.6883048	-1.1715878	-0.48922326	-0.26028942	-0.15939399	-0.10437884	-0.037126553	-0.046762884	-0.10528134	-0.048309762	-0.0044946442	-0.0022024039	0.30968884	-0.00027957654	-0.011585392	-0.026520851	-4.4213544e-06	-2.0611199e-07
14.3	-2.6788227	-1.209278	-0.50787828	-0.27015884	-0.16559027	-0.10874545	-0.040377462	-0.049153836	-0.106958	-0.049287614	-0.004927773	-0.0023597028	0.30964079	-0.00029430842	-0.011589629	-0.026521846	-4.6172034e-06	-2.1421093e-07
14.4	-2.6632135	-1.2465603	-0.52670469	-0.28023975	-0.17192951	-0.1132177	-0.04371018	-0.051609658	-0.10869113	-0.050305197	-0.0053799078	-0.0025230843	0.30959145	-0.00030927244	-0.011593846	-0.026522806	-4.8080314e-06	-2.2285088e-07
14.5	-2.6413744	-1.2833253	-0.54576178	-0.29053381	-0.17841529	-0.11779925	-0.047128141	-0.054132601	-0.11048262	-0.051363507	-0.0058513288	-0.0026926901	0.30954075	-0.00032453043	-0.011598124	-0.026523794	-5.0135397e-06	-2.3255755e-07
14.6	-2.6147458	-1.3194731	-0.56506234	-0.30104257	-0.1850517	-0.12249319	-0.050634022	-0.056725975	-0.1123348	-0.052463731	-0.0063425702	-0.0028686611	0.30948855	-0.00034019291	-0.011602537	-0.026524832	-5.2322174e-06	-2.425956e-07
14.7	-2.5820742	-1.3548819	-0.58459875	-0.31176741	-0.19184199	-0.12730233	-0.054229924	-0.05939183	-0.11424965	-0.053607333	-0.0068542942	-0.0030510555	0.30943481	-0.00035630486	-0.011607101	-0.02652591	-5.4574715e-06	-2.5284404e-07
14.8	-2.5430081	-1.3894392	-0.6043505	-0.32270474	-0.19878746	-0.13222791	-0.057917042	-0.062131442	-0.11622799	-0.054794978	-0.0073866688	-0.0032397852	0.3093797	-0.00037274024	-0.011611732	-0.026526986	-5.674071e-06	-2.6212395e-07
14.9	-2.4975741	-1.4230549	-0.62428979	-0.33384803	-0.20588617	-0.13726927	-0.0616955	-0.064945389	-0.11827005	-0.056026525	-0.0079395177	-0.0034344665	0.30932351	-0.00038929221	-0.0116163	-0.026528013	-5.8745969e-06	-2.7096138e-07
15	-2.4457293	-1.4555568	-0.64439667	-0.34519293	-0.21313961	-0.142428	-0.065566909	-0.067835333	-0.12037685	-0.057302674	-0.008512937	-0.0036350564	0.3092663	-0.00040593839	-0.011620836	-0.026529032	-6.0813163e-06	-2.8050307e-07
15.1	-2.3874612	-1.4866712	-0.66465094	-0.35673481	-0.22054777	-0.14770538	-0.069533118	-0.070804298	-0.12254968	-0.058623902	-0.0091070202	-0.0038414721	0.30920802	-0.00042273976	-0.011625397	-0.026530068	-6.2933138e-06	-2.8999479e-07
15.2	-2.3227751	-1.5160784	-0.68502457	-0.36847009	-0.22811152	-0.15310266	-0.073595458	-0.073852861	-0.12479031	-0.059991041	-0.0097219055	-0.0040536658	0.30914865	-0.00043976168	-0.011630032	-0.026531133	-6.5144013e-06	-3.0033071e-07
15.3	-2.2515671	-1.5438139	-0.70548834	-0.38039163	-0.23582914	-0.15862003	-0.0777546	-0.076981642	-0.12709932	-0.061404715	-0.010357672	-0.0042714646	0.30908833	-0.00045693997	-0.011634701	-0.0265322	-6.7292606e-06	-3.094264e-07
15.4	-2.1738269	-1.5699017	-0.7260065	-0.3924905	-0.24369772	-0.16425592	-0.08201016	-0.080191267	-0.12947698	-0.062864823	-0.011014256	-0.0044945864	0.30902724	-0.00047416022	-0.011639327	-0.026533237	-6.9345916e-06	-3.186364e-07
15.5	-2.0895853	-1.594267	-0.74655166	-0.40475731	-0.25171415	-0.17000997	-0.086362246	-0.083481838	-0.1319235	-0.064371344	-0.01169143	-0.0047228612	0.30896553	-0.00049133981	-0.011643891	-0.026534251	-7.1362222e-06	-3.2768382e-07
15.6	-1.9989152	-1.6167259	-0.76709723	-0.41718511	-0.25987603	-0.17588196	-0.090812011	-0.086855214	-0.13443976	-0.065924521	-0.012389245	-0.0049562852	0.30890308	-0.00050857823	-0.011648458	-0.026535278	-7.3468675e-06	-3.372641e-07
15.7	-1.9018713	-1.6370038	-0.78760881	-0.42976559	-0.26818053	-0.18187065	-0.095359461	-0.090312447	-0.1370266	-0.067524795	-0.013107563	-0.0051947339	0.30883988	-0.00052592377	-0.011653063	-0.026536321	-7.5598236e-06	-3.4695598e-07
15.8	-1.7980033	-1.6551435	-0.80804746	-0.44249043	-0.27662451	-0.18797518	-0.10000441	-0.093854064	-0.13968481	-0.069172783	-0.013846531	-0.0054381562	0.30877595	-0.00054338608	-0.011657711	-0.026537378	-7.7755177e-06	-3.5658448e-07
15.9	-1.6875477	-1.6710423	-0.82837214	-0.45535045	-0.28520442	-0.19419354	-0.10474601	-0.097479937	-0.14241416	-0.070868544	-0.01460604	-0.0056863725	0.30871136	-0.00056092953	-0.011662367	-0.026538428	-7.9857927e-06	-3.6577435e-07
16	-1.5714089	-1.6845479	-0.84853849	-0.46828021	-0.29391438	-0.20052296	-0.10958272	-0.10118914	-0.14521418	-0.07261162	-0.015385837	-0.0059391882	0.30864629	-0.0005784285	-0.011666965	-0.026539447	-8.1866739e-06	-3.7469996e-07
16.1	-1.4488967	-1.6955125	-0.86849978	-0.48069202	-0.30274923	-0.20696089	-0.11451357	-0.10498142	-0.14808432	-0.074401638	-0.016185723	-0.0061964623	0.30858076	-0.00059589054	-0.011671511	-0.026540452	-8.3873372e-06	-3.8370342e-07
16.2	-1.320099	-1.7038257	-0.88820668	-0.49452603	-0.3117039	-0.21350504	-0.1195373	-0.10885671	-0.15102438	-0.076238201	-0.01700536	-0.0064581253	0.30851473	-0.00061334168	-0.011676039	-0.026541458	-8.5901985e-06	-3.9283365e-07
16.3	-1.1853871	-1.7093759	-0.90760972	-0.5077637	-0.32077426	-0.22015405	-0.12465363	-0.11281487	-0.15403437	-0.078121276	-0.017844639	-0.0067241297	0.30844811	-0.00063088118	-0.011680613	-0.026542488	-8.8020434e-06	-4.0263857e-07
16.4	-1.044928	-1.7121134	-0.92665974	-0.52106245	-0.3299561	-0.22690668	-0.12986238	-0.11685613	-0.15711404	-0.080050792	-0.018703482	-0.0069945052	0.30838085	-0.00064857195	-0.011685264	-0.026543547	-9.0196538e-06	-4.1237266e-07
16.5	-0.89894431	-1.712018	-0.94530553	-0.53441493	-0.33924331	-0.2337601	-0.13516237	-0.12098001	-0.16026289	-0.082026153	-0.019581601	-0.0072690818	0.30831301	-0.00066637662	-0.011689949	-0.026544606	-9.2324089e-06	-4.2179911e-07
16.6	-0.74746688	-1.7088973	-0.96348994	-0.54779912	-0.34862896	-0.24071114	-0.14055226	-0.12518587	-0.16348007	-0.084046667	-0.020478512	-0.0075476756	0.30824472	-0.00068421243	-0.011694615	-0.026545646	-9.4386513e-06	-4.3080921e-07
16.7	-0.59037233	-1.7024086	-0.9811495	-0.56118145	-0.35810495	-0.24775562	-0.14603004	-0.12947292	-0.16676486	-0.086111475	-0.021393569	-0.0078299626	0.30817609	-0.00070200226	-0.011699219	-0.026546659	-9.6378125e-06	-4.396537e-07
16.8	-0.42785261	-1.6924647	-0.99821935	-0.57455045	-0.36766389	-0.25488989	-0.15159408	-0.13384033	-0.17011669	-0.088220152	-0.0223263	-0.0081156748	0.30810722	-0.00071972509	-0.011703775	-0.026547659	-9.8371665e-06	-4.4859386e-07
16.9	-0.26026608	-1.6790108	-1.0146395	-0.58788894	-0.37729856	-0.26211047	-0.15724302	-0.13828775	-0.17353519	-0.090372552	-0.023276588	-0.0084047421	0.30803812	-0.00073743094	-0.011708333	-0.026548672	-1.0043454e-05	-4.5803286e-07
17	-0.087866532	-1.6621158	-1.0303543	-0.60117541	-0.38700229	-0.26941415	-0.16297549	-0.14281472	-0.17702001	-0.092568594	-0.024244469	-0.0086971865	0.30796872	-0.0007551906	-0.011712934	-0.026549709	-1.0255638e-05	-4.6763434e-07
17.1	0.088616414	-1.642236	-1.0452984	-0.61438675	-0.3967663	-0.27679669	-0.16878922	-0.14741986	-0.18057014	-0.094807758	-0.02522975	-0.0089929422	0.30789909	-0.00077295301	-0.011717534	-0.026550737	-1.0460747e-05	-4.7651581e-07
17.2	0.26988598	-1.6186396	-1.0594009	-0.62749736	-0.40657777	-0.28425247	-0.1746809	-0.15210109	-0.18418376	-0.097088954	-0.026231861	-0.0092916801	0.30782942	-0.000790571	-0.011722031	-0.026551716	-1.0648978e-05	-4.8451755e-07
17.3	0.45597707	-1.5911722	-1.0725948	-0.64048033	-0.41642105	-0.29177512	-0.18064705	-0.15685641	-0.18785919	-0.099410909	-0.027250089	-0.009593039	0.30775992	-0.0008079256	-0.011726379	-0.026552641	-1.0826964e-05	-4.924564e-07
17.4	0.64527775	-1.5597518	-1.0848204	-0.65331231	-0.42628466	-0.29935996	-0.18668596	-0.16168508	-0.19159595	-0.10177337	-0.028284241	-0.009897022	0.30769047	-0.00082513332	-0.011730682	-0.026553578	-1.1017458e-05	-5.0122197e-07
17.5	0.83781522	-1.5242924	-1.0960146	-0.66596632	-0.43615674	-0.30700133	-0.19279449	-0.16658525	-0.19539303	-0.10417607	-0.029334156	-0.010203518	0.30762104	-0.0008422446	-0.011734973	-0.026554521	-1.1207419e-05	-5.0974563e-07
17.6	1.0335437	-1.4847464	-1.1061182	-0.67842232	-0.44603162	-0.31469577	-0.19897188	-0.17155657	-0.19924957	-0.10661934	-0.030400518	-0.010512964	0.30755135	-0.00085948334	-0.011739382	-0.026555526	-1.1421162e-05	-5.200611e-07
17.7	1.2318747	-1.4410797	-1.1150628	-0.69066194	-0.45594893	-0.32244042	-0.20521804	-0.17659971	-0.20316618	-0.10910331	-0.031484115	-0.010826109	0.30748093	-0.00087712871	-0.011744043	-0.02655663	-1.1659122e-05	-5.3117257e-07
17.8	1.4317161	-1.3932281	-1.1228034	-0.7026652	-0.46586714	-0.33023349	-0.21153282	-0.18171484	-0.2071428	-0.11162881	-0.032585597	-0.011143654	0.30740933	-0.00089537545	-0.011748997	-0.026557821	-1.1913488e-05	-5.4285797e-07
17.9	1.6326594	-1.3411582	-1.1292805	-0.71440856	-0.47557757	-0.3380721	-0.21791541	-0.18690184	-0.2111793	-0.11419574	-0.03370546	-0.011466036	0.30733627	-0.00091429029	-0.011754201	-0.026559061	-1.2171523e-05	-5.5449629e-07
18	1.8345586	-1.2848349	-1.1343792	-0.72586701	-0.48537779	-0.3459523	-0.2243643	-0.1921601	-0.21527501	-0.11680415	-0.034843656	-0.011793336	0.30726175	-0.00093379677	-0.011759569	-0.026560313	-1.2425004e-05	-5.6563486e-07
18.1	2.0370793	-1.2242315	-1.1380114	-0.73701662	-0.49514501	-0.35386945	-0.23087804	-0.19748912	-0.2194296	-0.11945402	-0.036000412	-0.012125599	0.30718584	-0.00095377427	-0.011765034	-0.026561569	-1.267876e-05	-5.7712519e-07
18.2	2.238795	-1.1593314	-1.1401067	-0.74783094	-0.50486868	-0.36181952	-0.23745513	-0.20288858	-0.22364299	-0.12214572	-0.037176066	-0.012462944	0.30710855	-0.00097419668	-0.011770593	-0.02656284	-1.2937323e-05	-5.8880052e-07
18.3	2.4389573	-1.0901335	-1.1406554	-0.75828072	-0.51453905	-0.36979862	-0.24409376	-0.20835773	-0.22791471	-0.12487977	-0.03837107	-0.012805546	0.30702994	-0.00099501334	-0.011776238	-0.026564128	-1.3198897e-05	-6.0049719e-07
18.4	2.6384884	-1.0166553	-1.1397573	-0.76833968	-0.52414481	-0.37780155	-0.25079123	-0.21389524	-0.23224374	-0.12765591	-0.039585771	-0.013153442	0.3069501	-0.0010161162	-0.011781909	-0.026565407	-1.3454719e-05	-6.1182845e-07
18.5	2.8362039	-0.93891693	-1.1372651	-0.77798115	-0.5336717	-0.38582213	-0.25754426	-0.21949954	-0.23662898	-0.13047368	-0.040820053	-0.013506595	0.30686919	-0.001037382	-0.011787553	-0.026566663	-1.3703888e-05	-6.2283688e-07
18.6	3.0302806	-0.85688605	-1.1331277	-0.78716763	-0.54309771	-0.3938517	-0.26434825	-0.22516817	-0.24106902	-0.13333244	-0.04207345	-0.013864662	0.30678746	-0.0010586384	-0.011793092	-0.026567871	-1.3937921e-05	-6.3275152e-07
18.7	3.2203699	-0.77047779	-1.1272731	-0.79585673	-0.55240178	-0.40188085	-0.27119806	-0.23089813	-0.24556206	-0.13623153	-0.043345518	-0.01422714	0.3067052	-0.001079738	-0.011798472	-0.026569022	-1.4160026e-05	-6.4262568e-07
18.8	3.4063526	-0.67975812	-1.1196205	-0.80401639	-0.561569	-0.40990316	-0.27808919	-0.23668651	-0.25010668	-0.13917048	-0.044636057	-0.01459374	0.3066226	-0.0011006305	-0.011803727	-0.026570146	-1.4381077e-05	-6.5252933e-07
18.9	3.5873424	-0.58591317	-1.1101033	-0.81161858	-0.57058928	-0.41791144	-0.28501779	-0.24253016	-0.2547012	-0.14214927	-0.045945146	-0.014964348	0.30653975	-0.001121352	-0.011808914	-0.026571268	-1.4605881e-05	-6.6263073e-07
19	3.7626117	-0.48720326	-1.0986541	-0.81862446	-0.57944699	-0.42589765	-0.29197993	-0.24842581	-0.25934354	-0.14516722	-0.047272963	-0.015338962	0.30645667	-0.0011419189	-0.01181405	-0.026572387	-1.4828924e-05	-6.7250966e-07
19.1	3.9308499	-0.38435962	-1.0852134	-0.82499947	-0.588126	-0.43385358	-0.29897125	-0.25437036	-0.26403153	-0.14822355	-0.048619311	-0.01571759	0.30637332	-0.0011623734	-0.01181915	-0.0265735	-1.5051089e-05	-6.8243582e-07
19.2	4.0904801	-0.27749886	-1.0697125	-0.83069685	-0.59660665	-0.44176933	-0.30598572	-0.26035951	-0.26876209	-0.1513167	-0.049983503	-0.016099819	0.30628988	-0.0011825938	-0.011824134	-0.026574566	-1.5255171e-05	-6.9099574e-07
